277779064,361758.86924066953,5478440.74252529
324734510,358587.4872185411,5482690.341880245
324734586,358569.7781050269,5482643.2571583735
354823768,361806.2818299544,5478195.437145985
355921934,361389.2329642171,5478534.622839876
471537614,361990.86444643186,5479991.9524584925
471537615,361988.3799906538,5479969.100699926
471772001,361831.5784106367,5479614.674623564
471772002,361831.48044458264,5479603.92061203
471772004,361828.8887939092,5479596.355397133
471772005,361860.09598301287,5479622.006851424
566815736,366716.35874681734,5480933.444285597
660517568,360695.746250545,5478503.358101519
660517569,360706.4849500762,5478519.447240819
679414598,361663.29617814394,5478261.468917611
784594657,361573.7333752301,5478221.489495044
784659201,361639.0553918234,5478195.296750298
784659330,361691.46269036306,5478266.39564247
784891292,361966.91304475226,5478079.208040147
787133915,361498.929389191,5478378.959013784
787134973,361487.6394325838,5478387.966044115
787339058,361502.31575095805,5478387.794294607
787342041,361606.1422020575,5478429.43570482
791079054,362169.6272540686,5477884.046892436
793356518,361557.14488068724,5475615.608965814
793357009,361521.90011384734,5475765.89002112
794317831,361367.20467897074,5474587.912576237
795742535,361496.50025198486,5474557.919374402
795742619,361648.38130943035,5474826.858016914
795803882,363553.9445604307,5481486.191836625
796461784,361407.37143651117,5477407.20025734
796466046,361369.7583989878,5477343.203509692
830066196,361603.7668319176,5478423.567002297
830405885,361727.9443684503,5478251.078603325
835706714,361629.0853571008,5478297.997146058
835706720,361704.8950598243,5478250.304759747
835706726,361611.63943038485,5478310.541337783
835706728,361616.3629359738,5478308.597461543
835706743,361709.2780644756,5478257.546514118
835706747,361686.71469537914,5478259.063027104
835706750,361644.8022620049,5478289.067449038
835706753,361681.9421459957,5478271.10826787
835706765,361639.2325197555,5478291.967103346
835706874,361628.21739984216,5478300.099228355
835713038,361597.6547777741,5478309.104598434
835713039,361636.79430397577,5478283.330211929
835713040,361634.46433554415,5478286.704023952
835713046,361646.64132805,5478280.055302378
835732897,361497.71104400925,5478391.559529355
835732909,361525.11024047364,5478369.085223108
835732916,361501.4182407366,5478376.993805093
835732923,361517.4199446511,5478363.862917936
835732940,361478.0995910667,5478407.640739308
835732952,361494.51198844746,5478394.121166228
835732957,361512.3301956872,5478379.687257973
835732962,361474.42688839097,5478411.260011128
835732966,361548.60051970894,5478353.784684891
835732983,361507.19893555064,5478383.855153018
835733001,361491.88936807757,5478396.2454990735
835733038,361513.4920738822,5478367.433009176
835733077,361471.79734796425,5478414.541381651
835733081,361537.24662707234,5478359.70087434
835733097,361533.53267160576,5478362.553622025
835733103,361521.13022926485,5478360.865645509
835733119,361529.01483097905,5478366.027414573
835733126,361551.2282517304,5478351.860475947
835733164,361491.4483479855,5478384.855014331
846607683,359818.93740783795,5479144.860561859
846607742,360448.4090794086,5478960.50025738
918857784,360244.2878199223,5478780.897406365
918857787,360232.3608626425,5478789.845587047
918863309,360337.3910663461,5478758.116047701
1107561257,361719.05250555434,5478427.689754894
1107561264,361758.1551129342,5478414.520135324
1188878775,366455.71211389056,5477130.444609304
1192420353,359841.245855786,5478964.484179271
1192420355,359858.42336209683,5478919.081443897
1192420359,359867.6175491002,5478979.225236106
1192420360,359847.31413087767,5478939.233378366
1192420366,359804.11884136416,5478942.699786595
1192420367,359844.4290807749,5478986.227285734
1192587643,359866.5807321773,5479191.592758189
1252487592,361430.8692349321,5478077.633685102
1258662242,361300.1444480604,5478243.187200293
1259180946,361432.8946439162,5478210.442297921
1259180950,361525.2846844824,5478188.7566381795
1259180951,361503.5957871239,5478183.288384656
1259180953,361404.4565664712,5478231.441704747
1259180954,361377.2314408939,5478287.383041655
1259180955,361309.74899200234,5478265.8024199335
1259180956,361522.4135705262,5478180.219746724
