362118.2900525845;5478399.7819671035;pub;O'Kallaghan's;10
361331.1710011341;5478503.437069861;restaurant;Le Florian;10
360123.2287449043;5478870.670999499;pub;Le Morgan;10
360685.47572507;5478495.67764632;restaurant;;10
361280.8817226016;5478195.566593825;cafe;Au Petit Bruxelles;10
361361.3870152506;5478262.679046561;pub;MacNaMara;10
361821.2979092954;5479038.745248173;restaurant;Le Quatre Saisons;10
361824.3332538458;5478963.762457969;cafe;Café de la Gare;10
362430.727423538;5478520.13933196;bar;L orbe;10
363145.2935036639;5478331.897175102;bar;;10
362247.89423831983;5477911.862462037;restaurant;Chez Colette;10
362401.56976417673;5478005.321929868;restaurant;Le Vascœuil;10
362155.77698202035;5477884.8077520095;bar;Le Molière;10
361930.0925762045;5474398.006342172;bar;Bar du Stade;10
362189.91223064915;5477484.235196169;bar;;10
361814.51798438467;5478500.203089923;bar;Les Floralies;10
361617.55244834593;5478296.565018675;bar;Bar Tabac du Gros Horloge;10
361481.1043235703;5478393.693477449;fast_food;Croqu' En Bouche;10
361540.4047655718;5478357.240413175;cafe;Au Roy Harold;10
361482.2747075487;5478404.097723766;fast_food;La Grignoterie;10
360713.10805569566;5478530.012736621;restaurant;Pasta ?;10
360767.2858998635;5478722.305789351;bar;;10
360801.68431517435;5478434.072435109;cafe;Diner's Café;10
362018.61253333604;5477877.612469113;bar;Le Vandaag;10
361122.0357669679;5477063.192510875;restaurant;The Cruise Café;10
366469.3891481367;5477085.095284339;cafe;Le jean bart;10
361296.6633814651;5478233.2087027095;bar;Le Saint-Éloi;10
361596.46415408346;5478205.096081536;restaurant;Taj Maal;10
361603.5268852195;5478199.566789211;bar;Bar de L'Eden;10
361565.4321217396;5478225.370543335;restaurant;Philippe;10
360804.2861644478;5478486.954668251;bar;Le P'tit Dalloz;10
364051.79391079163;5476137.797836521;restaurant;La Taverne Alsacienne;10
360686.9626032214;5478339.474877301;restaurant;Le Marégraphe;10
365635.5020423732;5477999.976075631;restaurant;Le darnetal (couscous);10
363099.63177694415;5478317.02312568;bar;Le Royal;10
362708.67635505856;5478372.559533639;bar;Le Bretagne;10
360372.80208989885;5478494.792371691;pub;Au Bureau;10
361285.7641074697;5477210.850263267;fast_food;;10
361301.6685023118;5477239.512610518;fast_food;;10
362256.8784975037;5477890.145439346;restaurant;Le mont-Saint-Michel;10
361196.58763921494;5477113.14617828;cafe;Le Palais de la Bière;10
362479.6261166702;5481289.275682244;restaurant;La Sangria;10
359387.5125071708;5475903.686617046;restaurant;La Boîte à Pizza;10
362297.10175319377;5478034.404714339;pub;Alexander;10
362340.32355871436;5478035.440472415;restaurant;Sole Mio;10
358181.81337212917;5475895.952030152;restaurant;;10
360474.91948913434;5476660.185979719;bar;Bar Le Deauville;10
361967.4727245964;5477853.786837943;restaurant;Le Réverbère;10
360413.4035573603;5476627.128199399;bar;La Civette;10
360440.6605774133;5476640.381464802;restaurant;Le bistronomique;10
361710.9985098053;5478564.0013942495;fast_food;La grignotière;10
361717.3961373983;5478561.726017014;restaurant;sun;10
361835.1181786789;5478516.033810363;bar;Le Socrate;10
361848.590956457;5478469.4192397585;restaurant;;10
361960.6655943379;5478458.466836263;restaurant;Drugstore;10
361965.4594941019;5478435.764970964;restaurant;;10
361969.26473097806;5478434.2227948075;bar;Bar de la Crosse;10
362556.2386898263;5479203.35586677;bar;Le Jouvenet;10
359616.4696567915;5476390.406630455;restaurant;Les Capucines;10
359221.2379070296;5482991.7877684515;bar;Le Carbos;10
361021.8487149988;5478561.763070705;bar;Anatole Bar;10
361979.2806472848;5476601.170827663;restaurant;Bar des Abattoirs;10
361347.92960513645;5474592.616812533;restaurant;Le Velezia;10
361163.685585089;5474697.089247062;bar;Le Maëva;10
361566.41769085487;5474497.00632237;restaurant;;10
362325.4956985675;5474364.350304816;restaurant;;10
362416.05466254003;5474171.851047019;restaurant;;10
361682.3066528564;5474879.737766087;bar;Le Celtique;10
361456.42504276003;5475409.304054507;bar;;10
361413.62750168913;5475410.388210074;bar;;10
361403.5101371992;5475410.6445540795;restaurant;;10
361446.8336764162;5474579.79983877;restaurant;;10
362093.7707957097;5475120.9628222445;bar;;10
361527.3731245211;5476266.899560772;restaurant;Le Royal de Sotteville;10
360673.3386314216;5474888.810728272;restaurant;Le Seychelle Café;10
361408.5434011227;5479420.216169669;bar;;10
364948.9066309894;5472239.872852562;bar;Belbeuf Bar;10
361697.81735713297;5478507.738323674;restaurant;Tapa'jeu;10
361963.0860880445;5478176.9692582805;restaurant;Le Saint-Romain;10
361469.4699974618;5478422.876320116;cafe;JM'S Café;10
361354.7333583677;5478657.679564173;restaurant;Le Petit Cauchois;10
366617.6241108222;5473829.914472338;restaurant;Campanile;10
362156.4702764861;5478107.293770996;restaurant;Made In Normandy;10
361620.26764902833;5478289.499545716;bar;Le Delirium;10
361788.50934393296;5479073.990887412;restaurant;Ito;10
361426.1821599976;5478415.709023789;bar;Carpe Diem;10
361356.7168385629;5478441.4089234695;bar;L'Euro;10
361414.3305042173;5478422.294393904;restaurant;La Toque d'Or;10
361376.15685652476;5478435.743280546;bar;Le Matis;10
361363.59619015746;5478438.965180988;restaurant;Marcel;10
361433.2037666531;5478412.29401302;restaurant;Le Terre Neuvas;10
361370.1866176325;5478437.14057415;restaurant;Les Maraichers;10
361420.70403074136;5478419.351868618;bar;Taverne Du Vieux Marche;10
358849.139699935;5481026.432721322;restaurant;Don Camillo;10
362171.9429672607;5477903.387885659;cafe;Guidoline;10
364109.15545079554;5481795.623217355;restaurant;La Strada;10
